시/도,구,단지명,URL,입주일자,세대수,최고가,최저가(22년이후),최저가(2개월이내),매물최저가,최저비율,매물개수,80%이하rur개수,전세매물최고,전세가율,전세매물최저,전세매물개수
인천광역시,연수구,송도더샵마스터뷰23-1BL(국평),https://new.land.naver.com/complexes/106130,2015.07.29.,478세대(5동),11억1천,7억4천500,9억4천,8억5천,-23,15건,3건,4억,40,3억8천500,3건
인천광역시,연수구,송도더샵파크애비뉴(소형),https://new.land.naver.com/complexes/144109,2018.11.22.,"668세대(공공임대 1세대 포함, 총4동)",8억5천,6억3천,8억3천,8억4천,-1,13건,0건,3억8천,41,3억5천,6건
인천광역시,연수구,송도더샵센트럴시티(국평),https://new.land.naver.com/complexes/110656,2018.09.21.,"2,610세대(15동)",11억5천,6억3천,8억,8억,-30,22건,21건,5억5천,50,4억7천,8건
인천광역시,연수구,송도더샵마스터뷰21BL(국평),https://new.land.naver.com/complexes/106128,2015.07.29.,692세대(6동),10억8천,6억8천,0,8억,-25,33건,10건,4억5천,47,3억7천500,5건
인천광역시,연수구,송도더샵마스터뷰22BL(국평),https://new.land.naver.com/complexes/106129,2015.07.29.,691세대(6동),10억7천,6억7천,8억,8억,-25,27건,16건,4억,32,3억5천,5건
인천광역시,연수구,송도아메리칸타운아이파크(국평),https://new.land.naver.com/complexes/115791,2018.10.26.,830세대(3동),10억,6억5천,8억7천500,8억,-20,26건,1건,4억8천,44,4억5천,5건
인천광역시,연수구,송도더샵퍼스트파크F15BL(소형),https://new.land.naver.com/complexes/109269,2017.11.17.,872세대(5동),10억,6억,0,7억8천,-22,14건,3건,3억7천,41,3억5천,3건
인천광역시,연수구,송도더샵하버뷰(D15)(국평),https://new.land.naver.com/complexes/27146,2011.04.22.,553세대(8동),11억5천,6억9천,0,7억7천,-33,5건,4건,,,,
인천광역시,연수구,송도에듀포레푸르지오(국평),https://new.land.naver.com/complexes/107829,2016.08.25.,"1,406세대(8동)",10억4천,6억3천500,7억1천,7억7천,-25,29건,15건,5억,56,4억,4건
인천광역시,연수구,더샵그린워크1차(국평),https://new.land.naver.com/complexes/104225,2014.08.29.,736세대(6동),10억9천500,6억400,7억1천200,7억6천,-30,23건,18건,5억1천,51,4억3천,14건
인천광역시,연수구,송도더샵그린워크3차(18-1블럭)(국평),,2015.10.07.,"780세대(기타임대 27세대 포함, 총6동)",10억9천,6억5천,8억700,7억6천,-30,35건,25건,5억6천,58,4억6천,7건
인천광역시,연수구,송도아트윈푸르지오(국평),https://new.land.naver.com/complexes/104544,2015.08.27.,999세대(2동),10억8천,6억,7억,7억6천,-29,52건,30건,5억,44,3억2천,18건
인천광역시,연수구,더샵그린워크2차(국평),https://new.land.naver.com/complexes/104886,2014.08.29.,"665세대(기타임대 22세대 포함, 총6동)",10억9천,6억1천,7억5천,7억5천,-31,23건,22건,8억1천,92,4억5천,6건
인천광역시,연수구,더샵그린스퀘어(국평),https://new.land.naver.com/complexes/103177,2014.03.11.,"1,516세대(12동)",10억1천,6억,7억500,7억5천,-25,33건,14건,5억,56,3억9천600,11건
인천광역시,연수구,롯데캐슬캠퍼스타운(국평),https://new.land.naver.com/complexes/105638,2016.03.10.,"1,230세대(6동)",9억4천300,6억5천,7억6천,7억3천,-22,25건,3건,5억,53,5억,1건
인천광역시,연수구,글로벌캠퍼스푸르지오(국평),https://new.land.naver.com/complexes/101410,2013.10.15.,"1,703세대(10동)",9억2천,6억,7억3천,7억3천,-20,11건,1건,4억,48,4억,1건
인천광역시,연수구,송도더샵퍼스트파크F14BL(소형),https://new.land.naver.com/complexes/109270,2017.11.17.,869세대(5동),9억,6억,6억8천,7억2천,-20,13건,2건,3억8천,43,3억,3건
인천광역시,연수구,베르디움더퍼스트(국평),https://new.land.naver.com/complexes/108450,2017.02.01.,"1,834세대(15동)",10억,5억5천,6억7천,6억9천,-31,42건,34건,4억8천,56,4억,13건
인천광역시,연수구,힐스테이트레이크송도1차(국평),,2019.06.27.,886세대(9동),9억6천,6억2천800,6억9천,6억7천,-30,32건,18건,3억5천,38,3억2천,9건
인천광역시,연수구,힐스테이트레이크송도2차(국평),https://new.land.naver.com/complexes/114223,2020.01.31.,889세대(9동),10억3천,6억3천,6억6천,6억7천,-34,77건,63건,3억7천,41,3억1천,7건
인천광역시,연수구,더샵송도마리나베이(국평),https://new.land.naver.com/complexes/117655,2020.07.13.,"3,100세대(25동)",12억4천500,5억8천500,6억,6억5천,-47,202건,191건,4억7천,38,2억9천500,49건
인천광역시,연수구,더샵그린워크1차(소형),https://new.land.naver.com/complexes/104225,2014.08.29.,736세대(6동),8억3천500,4억9천,0,6억5천,-22,7건,6건,4억5천,67,3억8천,6건
인천광역시,연수구,e편한세상송도(국평),https://new.land.naver.com/complexes/111552,2018.11.06.,"2,708세대(15동)",10억7천500,5억100,6억4천,6억2천,-42,18건,18건,3억5천,44,3억5천,2건
인천광역시,연수구,롯데캐슬캠퍼스타운(소형),https://new.land.naver.com/complexes/105638,2016.03.10.,"1,230세대(6동)",8억3천500,5억2천,6억2천500,6억,-28,24건,16건,4억,53,3억9천,2건
인천광역시,연수구,송도더샵센트럴시티(소형),https://new.land.naver.com/complexes/110656,2018.09.21.,"2,610세대(15동)",8억7천,4억2천,5억5천500,5억9천,-32,64건,58건,4억,52,3억2천300,16건
인천광역시,연수구,송도에듀포레푸르지오(소형),https://new.land.naver.com/complexes/107829,2016.08.25.,"1,406세대(8동)",7억7천,4억3천,5억5천,5억5천,-28,21건,12건,4억,62,3억5천,3건
인천광역시,중구,영종하늘도시KCC스위첸(국평),https://new.land.naver.com/complexes/117272,2019.09.27.,752세대(12동),6억2천500,3억6천,4억3천500,4억4천,-29,29건,24건,2억9천,52,2억3천,6건
인천광역시,중구,영종국제도시화성파크드림(국평),https://new.land.naver.com/complexes/115527,2019.09.25.,657세대(5동),6억8천,4억2천,4억4천,4억3천500,-36,33건,20건,2억5천,30,2억5천,1건
인천광역시,중구,e편한세상영종국제도시오션하임(국평),https://new.land.naver.com/complexes/116009,2018.12.27.,"1,520세대(18동)",6억6천,3억5천,4억3천,4억3천,-34,92건,72건,3억5천,54,2억7천,7건
인천광역시,중구,영종센트럴푸르지오자이(국평),https://new.land.naver.com/complexes/115691,2019.02.13.,"1,604세대(19동)",6억2천,2억5천,2억5천,4억2천500,-31,21건,16건,3억,60,2억4천,12건
인천광역시,중구,영종하늘도시KCC스위첸(소형),https://new.land.naver.com/complexes/117272,2019.09.27.,752세대(12동),4억7천800,0,0,3억8천,-20,7건,1건,2억4천,57,2억4천,2건
인천광역시,중구,e편한세상영종하늘도시(국평),https://new.land.naver.com/complexes/116009,2018.08.20.,577세대(8동),5억8천500,3억4천700,3억8천,3억7천,-36,38건,31건,2억5천,44,2억3천,5건
인천광역시,중구,영종힐스테이트(국평),https://new.land.naver.com/complexes/102620,2012.10.26.,"1,628세대(13동)",5억5천800,3억1천700,3억5천,3억7천,-33,73건,39건,2억9천,49,2억,23건
인천광역시,중구,e편한세상영종하늘도시(소형),https://new.land.naver.com/complexes/116009,2018.08.20.,577세대(8동),5억,3억900,3억900,3억4천,-32,12건,12건,2억5천,62,2억5천,2건
인천광역시,중구,하늘도시우미린2단지(국평),https://new.land.naver.com/complexes/100914,2012.08.29.,"1,287세대(9동)",5억4천800,3억1천,3억3천500,3억4천,-37,62건,47건,2억5천,45,1억9천840,10건
인천광역시,중구,인천영종동보노빌리티(국평),https://new.land.naver.com/complexes/100997,2012.08.08.,585세대(8동),5억3천,2억9천700,3억3천800,3억3천,-37,34건,22건,2억5천,42,2억,7건
인천광역시,중구,금호베스트빌1단지(국평),https://new.land.naver.com/complexes/9691,2002.06.21.,360세대(6동),4억6천500,2억7천,2억7천700,3억,-35,12건,10건,2억8천500,71,2억2천,7건
인천광역시,중구,영종자이(국평),https://new.land.naver.com/complexes/116569,2009.11.02.,"1,022세대(15동)",4억1천800,3억,3억3천300,3억,-28,8건,4건,,,,
인천광역시,중구,경남아너스빌(국평),https://new.land.naver.com/complexes/11388,2005.04.21.,408세대(8동),3억9천,2억6천800,2억9천500,3억,-23,13건,4건,2억6천,74,2억6천,1건
인천광역시,중구,신흥아이파크(국평),https://new.land.naver.com/complexes/9155,2002.10.29.,"1,330세대(9동)",3억9천,2억1천800,2억6천,2억4천,-38,36건,34건,2억,61,1억9천500,2건
인천광역시,중구,신흥아이파크(소형),https://new.land.naver.com/complexes/9155,2002.10.29.,"1,330세대(9동)",3억900,1억7천300,1억7천300,1억8천,-41,24건,22건,1억9천400,75,1억7천,8건
광주광역시,광산구,광주수완6차대방노블랜드(국평),https://new.land.naver.com/complexes/103673,2013.12.23.,659세대(10동),7억9천,5억8천300,6억,6억5천,-17,8건,0건,4억2천,58,4억2천,1건
광주광역시,광산구,힐스테이트리버파크(국평),https://new.land.naver.com/complexes/114300,2019.02.18.,"1,111세대(9동)",9억1천300,5억8천,6억3천800,6억4천,-29,61건,32건,5억,53,3억6천,13건
광주광역시,광산구,모아엘가(국평),https://new.land.naver.com/complexes/101250,2009.02.13.,570세대(7동),8억9천900,5억7천,5억7천,6억3천,-29,20건,17건,5억2천,57,3억8천,8건
광주광역시,광산구,해솔마을대방노블랜드2차(국평),"https://new.land.naver.com/complexes?ms=37.72518,126.74683,16&e=RETAIL",2011.06.08.,442세대(8동),7억8천300,5억2천200,5억5천900,6억3천,-19,31건,0건,4억7천,57,3억9천,7건
광주광역시,광산구,대주피오레6단지(국평),https://new.land.naver.com/complexes/102414,2009.08.06.,185세대(3동),7억4천500,5억7천500,6억2천200,6억2천,-16,7건,0건,4억2천500,57,4억2천500,2건
광주광역시,광산구,우미린1차(국평),https://new.land.naver.com/complexes/27893,2008.07.18.,366세대(6동),7억6천500,4억8천500,5억3천500,5억6천500,-26,18건,13건,4억,58,4억,1건
광주광역시,광산구,수완지구호반베르디움1차(국평),https://new.land.naver.com/complexes/108681,2012.07.20.,"1,175세대(13동)",7억9천,4억9천500,5억7천700,5억6천,-29,55건,24건,4억,51,3억2천,15건
광주광역시,광산구,대주피오레1단지(국평),https://new.land.naver.com/complexes/102093,2009.10.09.,357세대(5동),6억8천500,4억6천500,5억3천300,5억2천,-24,11건,3건,3억5천,54,3억1천,3건
광주광역시,광산구,수완진아리채1차(국평),https://new.land.naver.com/complexes/103923,2012.12.07.,403세대(7동),5억9천400,4억6천,4억9천800,4억8천300,-18,20건,0건,3억,54,2억8천,3건
광주광역시,광산구,한양수자인(국평),https://new.land.naver.com/complexes/105716,2009.03.30.,432세대(5동),6억7천500,3억8천,4억5천,4억7천900,-29,14건,13건,,,,
광주광역시,광산구,수완대성베르힐(국평),https://new.land.naver.com/complexes/104013,2013.05.30.,410세대(5동),6억2천,4억1천,4억7천,4억7천,-24,33건,14건,3억1천,44,2억9천,4건
광주광역시,광산구,중흥S클래스1단지(국평),https://new.land.naver.com/complexes/100865,2009.05.28.,968세대(11동),6억8천750,4억3천,4억3천,4억6천,-33,46건,28건,3억4천,51,2억9천,11건
광주광역시,광산구,우미린2차(국평),https://new.land.naver.com/complexes/100460,2008.11.26.,866세대(11동),6억5천,4억2천300,4억9천800,4억5천300,-30,58건,37건,3억6천,55,3억,5건
광주광역시,광산구,수완지구호반베르디움2차(국평),https://new.land.naver.com/complexes/103547,2013.06.03.,434세대(9동),6억8천600,4억1천,4억4천600,4억3천500,-36,27건,25건,3억1천,55,3억,2건
광주광역시,광산구,광주수완세영리첼(국평),https://new.land.naver.com/complexes/103662,2014.01.27.,536세대(9동),5억6천,4억1천500,0,4억3천,-23,33건,1건,3억5천,64,3억3천,3건
광주광역시,광산구,골드클래스(국평),https://new.land.naver.com/complexes/103669,2013.09.12.,584세대(7동),6억,3억6천500,0,4억2천,-30,12건,11건,,,,
광주광역시,광산구,신창유탑유블레스리버뷰(국평),https://new.land.naver.com/complexes/119343,2020.02.24.,473세대(7동),6억,4억,4억1천,4억2천,-30,51건,41건,3억,46,2억8천,3건
광주광역시,광산구,골드클래스(소형),https://new.land.naver.com/complexes/103669,2013.09.12.,584세대(7동),4억4천250,2억6천500,2억6천500,2억8천,-36,11건,9건,,,,
광주광역시,남구,봉선3차한국아델리움(국평),https://new.land.naver.com/complexes/105813,2014.11.19.,279세대(6동),12억3천,8억,8억,8억5천,-30,34건,27건,6억,45,4억8천,17건
광주광역시,남구,봉선동제일풍경채엘리트파크(국평),https://new.land.naver.com/complexes/109380,2016.12.09.,400세대(6동),10억1천,8억,8억3천500,8억2천,-18,47건,0건,5억8천,50,4억8천,7건
광주광역시,남구,포스코더샵(국평),https://new.land.naver.com/complexes/155781,2004.12.23.,"1,140세대(11동)",8억5천,6억5천,7억3천500,7억5천,-11,18건,0건,5억,58,5억,4건
광주광역시,남구,봉선로남해오네뜨(국평),https://new.land.naver.com/complexes/111860,2018.04.30.,301세대(5동),7억2천,5억500,5억500,5억6천,-22,19건,4건,,,,
광주광역시,남구,남구주월골드클래스어반시티(국평),https://new.land.naver.com/complexes/119905,2021.04.29.,426세대(5동),5억9천700,4억7천,5억3천,5억5천,-7,54건,0건,3억5천,53,3억2천,8건
광주광역시,남구,모아엘가(국평),https://new.land.naver.com/complexes/27336,2008.11.14.,128세대(3동),7억4천,5억,0,5억5천,-25,4건,1건,4억,65,4억,3건
광주광역시,남구,양우내안애프레스티지(국평),https://new.land.naver.com/complexes/125372,2021.03.10.,594세대(6동),6억,5억500,5억2천,5억4천,-10,42건,0건,4억,47,2억9천,18건
광주광역시,남구,반도유보라더퍼스트(국평),https://new.land.naver.com/complexes/125021,2021.09.,"889세대(기타임대 78세대 포함, 총11동)",5억6천600,4억7천500,4억8천400,4억8천,-15,59건,0건,3억5천,56,2억9천,13건
광주광역시,남구,금호2(국평),https://new.land.naver.com/complexes/4673,1995.06.16.,602세대(9동),6억5천300,4억1천,4억1천,4억5천,-31,34건,26건,3억4천,52,2억8천,6건
광주광역시,남구,효천시티프라디움(국평),https://new.land.naver.com/complexes/116720,2019.06.02.,"1,164세대(17동)",6억4천500,3억9천,4억5천,4억5천,-30,131건,90건,3억5천,51,2억9천500,16건
광주광역시,남구,효천1중흥에스-클래스에코파크(국평),https://new.land.naver.com/complexes/115510,2019.01.11.,695세대(12동),6억4천800,3억8천750,4억1천500,4억4천500,-31,71건,67건,3억4천,62,2억5천,13건
광주광역시,남구,힐스테이트백운(국평),https://new.land.naver.com/complexes/109402,2016.09.08.,528세대(8동),6억9천500,4억3천,4억3천,4억4천,-36,35건,23건,3억,46,2억8천,3건
광주광역시,남구,효천1중흥에스-클래스에코시티(국평),https://new.land.naver.com/complexes/115532,2019.01.11.,832세대(14동),6억6천,4억2천,4억4천,4억4천,-33,67건,56건,3억3천,57,2억7천,16건
광주광역시,남구,호반힐하임(국평),https://new.land.naver.com/complexes/103661,2014.06.03.,687세대(11동),6억5천500,4억3천,4억3천,4억4천,-32,68건,50건,3억3천,55,2억8천,11건
광주광역시,남구,봉선로광명메이루즈(국평),https://new.land.naver.com/complexes/104545,2014.07.25.,343세대(4동),6억4천700,4억500,4억4천,4억3천,-33,28건,14건,3억,44,2억8천,2건
광주광역시,남구,봉선지웰(국평),https://new.land.naver.com/complexes/107741,2015.09.,181세대(4동),5억,4억1천500,0,4억2천800,-14,22건,0건,3억,55,2억9천,7건
광주광역시,남구,제일풍경채에듀파크2단지(국평),https://new.land.naver.com/complexes/106160,2015.02.23.,430세대(8동),6억,3억6천500,3억6천500,4억1천500,-30,34건,23건,3억3천,51,2억8천,4건
광주광역시,남구,금호타운1(국평),https://new.land.naver.com/complexes/4572,1993.10.29.,570세대(8동),5억4천,3억4천500,3억8천400,4억500,-25,7건,6건,2억7천,60,2억1천,3건
광주광역시,남구,삼익1(국평),https://new.land.naver.com/complexes/4664,1990.12.24.,756세대(9동),6억500,3억4천500,4억,3억9천,-35,26건,23건,2억,31,1억7천,6건
광주광역시,남구,효천2지구중흥S-클래스(국평),https://new.land.naver.com/complexes/106555,2015.07.10.,662세대(10동),5억3천,3억6천200,3억8천200,3억9천,-26,29건,12건,2억8천,35,2억5천,6건
